name	drugA	drugB	concA	concB	loewe
202	164	2015	7.5e-09	2e-06	-0.320446284742934
202	164	2015	7.5e-09	4e-06	-0.324310704742934
202	164	2015	7.5e-09	6e-06	-0.368332848742934
202	164	2015	7.5e-09	1e-05	0
202	164	2015	7.5e-09	1.4e-05	-0.325156438742934
202	164	2015	1e-08	0	-0.329682084742934
202	164	2015	1e-08	1e-07	-0.324730729742934
202	164	2015	1e-08	2.5e-07	-0.398286482742934
202	164	2015	1e-08	5e-07	-0.382021732742934
202	164	2015	1e-08	1e-06	0
202	164	2015	1e-08	2e-06	-0.422499617742934
202	164	2015	1e-08	4e-06	-0.422749963742934
202	164	2015	1e-08	6e-06	-0.398993514742934
202	164	2015	1e-08	1e-05	-0.407651031742934
202	164	2015	1e-08	1.4e-05	-0.384906591742934
203	164	2015	0	0	NA
203	164	2015	0	1e-07	NA
203	164	2015	0	2.5e-07	NA
203	164	2015	0	5e-07	NA
203	164	2015	0	1e-06	NA
203	164	2015	0	2e-06	NA
203	164	2015	0	4e-06	NA
203	164	2015	0	6e-06	NA
203	164	2015	0	1e-05	NA
203	164	2015	0	1.4e-05	NA
203	164	2015	1e-09	0	NA
203	164	2015	1e-09	1e-07	NA
203	164	2015	1e-09	2.5e-07	NA
203	164	2015	1e-09	5e-07	NA
203	164	2015	1e-09	1e-06	NA
203	164	2015	1e-09	2e-06	NA
203	164	2015	1e-09	4e-06	NA
203	164	2015	1e-09	6e-06	NA
203	164	2015	1e-09	1e-05	NA
203	164	2015	1e-09	1.4e-05	NA
203	164	2015	2.5e-09	0	NA
203	164	2015	2.5e-09	1e-07	NA
203	164	2015	2.5e-09	2.5e-07	NA
203	164	2015	2.5e-09	5e-07	NA
203	164	2015	2.5e-09	1e-06	NA
203	164	2015	2.5e-09	2e-06	NA
203	164	2015	2.5e-09	4e-06	NA
203	164	2015	2.5e-09	6e-06	NA
203	164	2015	2.5e-09	1e-05	NA
203	164	2015	2.5e-09	1.4e-05	NA
203	164	2015	5e-09	0	NA
203	164	2015	5e-09	1e-07	NA
203	164	2015	5e-09	2.5e-07	NA
203	164	2015	5e-09	5e-07	NA
203	164	2015	5e-09	1e-06	NA
203	164	2015	5e-09	2e-06	NA
203	164	2015	5e-09	4e-06	NA
203	164	2015	5e-09	6e-06	NA
203	164	2015	5e-09	1e-05	NA
203	164	2015	5e-09	1.4e-05	NA
203	164	2015	7.5e-09	0	NA
203	164	2015	7.5e-09	1e-07	NA
203	164	2015	7.5e-09	2.5e-07	NA
203	164	2015	7.5e-09	5e-07	NA
203	164	2015	7.5e-09	1e-06	NA
203	164	2015	7.5e-09	2e-06	NA
203	164	2015	7.5e-09	4e-06	NA
203	164	2015	7.5e-09	6e-06	NA
203	164	2015	7.5e-09	1e-05	NA
203	164	2015	7.5e-09	1.4e-05	NA
203	164	2015	1e-08	0	NA
203	164	2015	1e-08	1e-07	NA
203	164	2015	1e-08	2.5e-07	NA
203	164	2015	1e-08	5e-07	NA
203	164	2015	1e-08	1e-06	NA
203	164	2015	1e-08	2e-06	NA
203	164	2015	1e-08	4e-06	NA
203	164	2015	1e-08	6e-06	NA
203	164	2015	1e-08	1e-05	NA
203	164	2015	1e-08	1.4e-05	NA
16	164	2015	0	0	0
16	164	2015	0	1e-07	0
16	164	2015	0	2.5e-07	0
16	164	2015	0	5e-07	0
16	164	2015	0	1e-06	0
16	164	2015	0	2e-06	0
16	164	2015	0	4e-06	0
16	164	2015	0	6e-06	0.0191354603225111
16	164	2015	0	1e-05	-0.00940591987577747
16	164	2015	0	1.4e-05	-0.931002498303733
16	164	2015	1e-09	0	-0.923669100704472
16	164	2015	1e-09	1e-07	-0.923051964392076
16	164	2015	1e-09	2.5e-07	0
16	164	2015	1e-09	5e-07	-0.050350960237022
16	164	2015	1e-09	1e-06	0.0713154815435902
16	164	2015	1e-09	2e-06	-0.927266602434342
16	164	2015	1e-09	4e-06	-0.92621541593243
16	164	2015	1e-09	6e-06	-0.923890556494856
16	164	2015	1e-09	1e-05	0
16	164	2015	1e-09	1.4e-05	-0.0164770199124044
16	164	2015	2.5e-09	0	-0.110217817155277
16	164	2015	2.5e-09	1e-07	-0.9329276822527
16	164	2015	2.5e-09	2.5e-07	-0.921948934919598
16	164	2015	2.5e-09	5e-07	-0.921058403815743
16	164	2015	2.5e-09	1e-06	0
16	164	2015	2.5e-09	2e-06	-0.0234779875909486
16	164	2015	2.5e-09	4e-06	-0.182799423105458
16	164	2015	2.5e-09	6e-06	-0.929008667178192
16	164	2015	2.5e-09	1e-05	-0.925736928115847
16	164	2015	2.5e-09	1.4e-05	-0.915064743998132
16	164	2015	5e-09	0	0
16	164	2015	5e-09	1e-07	-0.223122701481016
